,label,text-neigh,label_num,text-rel,token
966,Capability,Wehbe. The backdoor additionally replaced the original malicious executable,1,The backdoor replaced the original malicious executable with an appropriately named image file,utilizes
967,Capability,named image file and padded the image file with,1,The backdoor padded the image file with in order to null bytes mirror the original file size,includes
968,Capability,organization in order to differentiate between targets infected with,1,The AppUsageId (at this point named AppType) differentiate between targets infected with TinyZBot,cleans up
969,Capability,and control server and know which target was infected.,1,they know which target was infected,serve
970,Capability,TinyZBot is not only being installed while impersonating a résumé,1,TinyZBot being installed while impersonating a résumé creation suite,issue
971,Capability,"résumé creation suite, but is also impersonating potential employers when distributed.",1,TinyZBot is also impersonating potential employers when distributed,responding
972,Capability,new dropper. This dropper impersonated a tool to submit,1,This dropper impersonated a tool to submit a résumé to Teledyne,allows
973,Capability,"this information, their machine is infected with TinyZBot. The AppUsageIds",1,TinyZBot While is infected their machine with the user enters this information,load
974,Capability,"another TinyZBot instance would be started and Control • 88.150.214.168,",1,If be started another TinyZBot instance no mutex and process pair was located,loads
975,Capability,organization utilized backdoors which masqueraded as varying versions of,1,backdoors masqueraded as varying versions of Notepad,connects back
976,Capability,been observed attempting to impersonate Adobe Report Service. WndTest,1,WndTest Adobe Report Service impersonate,download
977,Capability,the malware is being delivered as a Microsoft Office,1,delivered the malware,execute
978,Capability,a highly targeted attack sent to an e-mail address,1,sent a highly targeted attack to an e-mail address belonging to RSS,connect
979,Capability,this report. The attack took the form of an,1,The attack took the form of an unsolicited e-mail containing a download link to a decoy file,download
980,Capability,The unsolicited message below was sent to RSS at the,1,RSS The unsolicited message below was sent to at from the end of November 2014 a Gmail email address,execute
981,Capability,attacker also attempts to social engineer the identity of individuals,1,the attacker social engineer the identity of individuals working with RSS,relies on
982,Capability,used in this attack infects a user who views,1,"The custom malware used in this attack infects a user who views the decoy slideshow,",copy
983,Capability,a 10% detection rate. Transmitting the malware via e-mail,1,Transmitting the malware via e-mail,search
984,Capability,"etc.), nevertheless has carefully developed social engineering in the",1,This attack developed social engineering in the seeding materials and bait document,load
985,Capability,the malware seeding often aims at classes of people,1,the malware seeding aims at classes of people,execute
986,Capability,"these elements. Not only is it exceptionally targeted, but",1,it is exceptionally targeted,written
987,Capability,not only did it drop a second stage from,1,it drop a second stage from a compromised site,download
988,Capability,in Syrian This attack was exceptionally targeted and clearly reflected the,1,This attack was exceptionally targeted,execute
989,Capability,which an attacker can intercept and use private information uploaded from,1,an attacker intercept and use private information uploaded from ad libraries to precisely locate targeted areas such as a CEO’s office or specific conference rooms,connect
990,Capability,"vulnerabilities, an attacker can conduct more targeted attacks, which",1,an attacker conduct more targeted attacks,download
991,Capability,"Furthermore, the attackers can exploit several Android vulnerabilities to",1,the attackers exploit several Android vulnerabilities to launch more advanced attacks,execute
992,Capability,"chances, the attacker can choose to take action on",1,the attacker choose to take action on important targets only,copy
