,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
354,354,command_and_control,decoy BITTERBUG continued to rely on the same network,1,BITTERBUG rely on to the same network behaviors communicate with its C2s,decoy bitterbug continu reli network,bitterbug reli network behavior commun c2,"['decoy', 'bitterbug', 'continu', 'reli', 'network']","['bitterbug', 'reli', 'network', 'behavior', 'commun', 'c2']"
355,355,command_and_control,to its C2 nodes relied on PHP and used,1,Connections to its C2 nodes PHP relied on,c2 node reli php use,connect c2 node php reli,"['c2', 'node', 'reli', 'php', 'use']","['connect', 'c2', 'node', 'php', 'reli']"
356,356,command_and_control,relied on PHP and used communications that included .php?compname=,1,"Connections to its C2 nodes used communications that included .php?compname= and .php?srs=, as well as direct file/component retrieval from the C2s",reli php use commun includ .php?compname=,connect c2 node use commun includ .php?compname= .php?srs= well direct system-path  retriev c2,"['reli', 'php', 'use', 'commun', 'includ', '.php?compname=']","['connect', 'c2', 'node', 'use', 'commun', 'includ', '.php?compname=', '.php?srs=', 'well', 'direct', 'system-path', 'retriev', 'c2']"
357,357,command_and_control,that we have observed use direct IPs for HTTP,1,many of the samples that we have observed HTTP communications use direct IPs for,observ use direct ip http,mani sampl observ http commun use direct ip,"['observ', 'use', 'direct', 'ip', 'http']","['mani', 'sampl', 'observ', 'http', 'commun', 'use', 'direct', 'ip']"
358,358,command_and_control,"HTTP communications, we have observed more limited use of",1,we observed more limited use of a No-IP domain,http commun observ limit use,observ limit use no-ip domain,"['http', 'commun', 'observ', 'limit', 'use']","['observ', 'limit', 'use', 'no-ip', 'domain']"
359,359,command_and_control,"appears to have exclusively used VPSNOC, a probable Pakistan-based",1,"The threat actor VPSNOC, a probable Pakistan-based VPS service provider who leased U.S. hosting services used for both the delivery and C2 phases of attack",appear exclus use vpsnoc probabl pakistan-bas,threat actor vpsnoc probabl pakistan-bas vp servic provid leas u.s. host servic use deliveri c2 phase attack,"['appear', 'exclus', 'use', 'vpsnoc', 'probabl', 'pakistan-bas']","['threat', 'actor', 'vpsnoc', 'probabl', 'pakistan-bas', 'vp', 'servic', 'provid', 'leas', 'u.s.', 'host', 'servic', 'use', 'deliveri', 'c2', 'phase', 'attack']"
360,360,command_and_control,Next BITTERBUG typically will beacon to the C2 server,1,BITTERBUG beacon to by the C2 server sending the computer name and username of the compromised system,next bitterbug typic beacon c2 server,bitterbug beacon c2 server send comput name usernam compromis system,"['next', 'bitterbug', 'typic', 'beacon', 'c2', 'server']","['bitterbug', 'beacon', 'c2', 'server', 'send', 'comput', 'name', 'usernam', 'compromis', 'system']"
361,361,command_and_control,OPERATION BITTERBUG then may perform an HTTP GET request,1,BITTERBUG perform an HTTP GET request for the following URI,oper bitterbug may perform http get request,bitterbug perform http get request follow uri,"['oper', 'bitterbug', 'may', 'perform', 'http', 'get', 'request']","['bitterbug', 'perform', 'http', 'get', 'request', 'follow', 'uri']"
362,362,command_and_control,• The malware typically communicates on TCP port 80:,1,The malware TCP port 80 communicates on,malwar typic commun tcp port 80:,malwar tcp port 80 commun,"['malwar', 'typic', 'commun', 'tcp', 'port', '80:']","['malwar', 'tcp', 'port', '80', 'commun']"
363,363,command_and_control,• The malware may perform HTTP requests for the,1,The malware HTTP requests perform for the following URIs,malwar may perform http request,malwar http request perform follow uri,"['malwar', 'may', 'perform', 'http', 'request']","['malwar', 'http', 'request', 'perform', 'follow', 'uri']"
364,364,command_and_control,and include code that loaded a malicious Javascript file,1,code loaded a malicious Javascript file from a remote server,includ code load malici javascript file,code load malici javascript file remot server,"['includ', 'code', 'load', 'malici', 'javascript', 'file']","['code', 'load', 'malici', 'javascript', 'file', 'remot', 'server']"
365,365,command_and_control,The Scanbox framework first configures the remote C&C server,1,The Scanbox framework configures the remote C&C server that it will use,scanbox framework first configur remot c&c server,scanbox framework configur remot c&c server use,"['scanbox', 'framework', 'first', 'configur', 'remot', 'c&c', 'server']","['scanbox', 'framework', 'configur', 'remot', 'c&c', 'server', 'use']"
366,366,command_and_control,not limited to) its use of a cloud-based infrastructure,1,The framework use a cloud-based infrastructure for command-and-control,limit use cloud-bas infrastructur,framework use cloud-bas infrastructur command-and-control,"['limit', 'use', 'cloud-bas', 'infrastructur']","['framework', 'use', 'cloud-bas', 'infrastructur', 'command-and-control']"
367,367,command_and_control,for command-and-control and its use of the WebDAV protocol,1,The framework use the WebDAV protocol to send instructions,command-and-control use webdav protocol,framework use webdav protocol send instruct,"['command-and-control', 'use', 'webdav', 'protocol']","['framework', 'use', 'webdav', 'protocol', 'send', 'instruct']"
368,368,command_and_control,"framework, thus far, has been using the services of a",1,"The framework been using the services of a cloud service provider based in Sweden, CloudMe.com for its main command-and-control infrastructure",framework thu far ha use servic,framework use servic cloud servic provid base sweden  com-file main command-and-control infrastructur,"['framework', 'thu', 'far', 'ha', 'use', 'servic']","['framework', 'use', 'servic', 'cloud', 'servic', 'provid', 'base', 'sweden', 'com-file', 'main', 'command-and-control', 'infrastructur']"
369,369,command_and_control,and data exfiltration) can be performed via the cloud service.,1,"be performed all post-infection communication (i.e. target surveying, configuration updates, malware updates, and data exfiltration) via the cloud service",data exfiltr perform via cloud service.,perform post-infect commun i.e. target survey configur updat malwar updat data exfiltr via cloud servic,"['data', 'exfiltr', 'perform', 'via', 'cloud', 'service.']","['perform', 'post-infect', 'commun', 'i.e.', 'target', 'survey', 'configur', 'updat', 'malwar', 'updat', 'data', 'exfiltr', 'via', 'cloud', 'servic']"
370,370,command_and_control,attackers and their infrastructure is performed via a convoluted network,1,Most interaction between attackers and their infrastructure is performed via a convoluted network of router proxies and rented hosts,attack infrastructur perform via convolut network,interact attack infrastructur perform via convolut network router proxi rent host,"['attack', 'infrastructur', 'perform', 'via', 'convolut', 'network']","['interact', 'attack', 'infrastructur', 'perform', 'via', 'convolut', 'network', 'router', 'proxi', 'rent', 'host']"
371,371,command_and_control,"established, the malware can transfer files to and from",1,the malware transfer files to using the command and control servers standard file IO commands,establish malwar transfer file,malwar transfer file use command control server standard file io command,"['establish', 'malwar', 'transfer', 'file']","['malwar', 'transfer', 'file', 'use', 'command', 'control', 'server', 'standard', 'file', 'io', 'command']"
372,372,command_and_control,"established, the malware can transfer files to and from",1,the malware transfer from files using the command and control servers standard file IO commands,establish malwar transfer file,malwar transfer file use command control server standard file io command,"['establish', 'malwar', 'transfer', 'file']","['malwar', 'transfer', 'file', 'use', 'command', 'control', 'server', 'standard', 'file', 'io', 'command']"
373,373,command_and_control,"the server, the malware downloads the new configuration file",1,the malware downloads the new configuration file,server malwar download new configur file,malwar download new configur file,"['server', 'malwar', 'download', 'new', 'configur', 'file']","['malwar', 'download', 'new', 'configur', 'file']"
374,374,command_and_control,server. The binary also checks a separate folder on,1,The binary checks a separate folder on the cloud service designated to contain new configuration information,server. binari also check separ folder,binari check separ folder cloud servic design contain new configur inform,"['server.', 'binari', 'also', 'check', 'separ', 'folder']","['binari', 'check', 'separ', 'folder', 'cloud', 'servic', 'design', 'contain', 'new', 'configur', 'inform']"
375,375,command_and_control,only. The malware also checks configured subfolders for updates;,1,The malware checks configured subfolders for updates,only. malwar also check configur subfold updates;,malwar check configur subfold updat,"['only.', 'malwar', 'also', 'check', 'configur', 'subfold', 'updates;']","['malwar', 'check', 'configur', 'subfold', 'updat']"
376,376,command_and_control,are found they will be downloaded decrypted and used as,1,be downloaded they,found download decrypt use,download,"['found', 'download', 'decrypt', 'use']",['download']
377,377,command_and_control,file which the malware downloaded and decrypted. The configuration,1,the malware downloaded another encrypted configuration file,file malwar download decrypted. configur,malwar download anoth encrypt configur file,"['file', 'malwar', 'download', 'decrypted.', 'configur']","['malwar', 'download', 'anoth', 'encrypt', 'configur', 'file']"
378,378,command_and_control,they are executed they are passed a pointer to a,1,are passed they a pointer to a function to use for sending data back home,execut pass pointer,pass pointer function use send data back home,"['execut', 'pass', 'pointer']","['pass', 'pointer', 'function', 'use', 'send', 'data', 'back', 'home']"
379,379,command_and_control,of this attack will connect using the Windows WebDAV,1,Victims of this attack connect using the Windows WebDAV redirector,thi attack connect use window webdav,victim thi attack connect use window webdav redirector,"['thi', 'attack', 'connect', 'use', 'window', 'webdav']","['victim', 'thi', 'attack', 'connect', 'use', 'window', 'webdav', 'redirector']"
380,380,command_and_control,the probable attackers have used a HTTP user-agent of,1,the probable attackers used a HTTP user-agent of davfs2/1.4.6 neon/0.29.6,probabl attack use http user-ag,probabl attack use http user-ag system-path  system-path ,"['probabl', 'attack', 'use', 'http', 'user-ag']","['probabl', 'attack', 'use', 'http', 'user-ag', 'system-path', 'system-path']"
381,381,command_and_control,running process list. tail- serves as a SOCKS proxy,1,tail- serves as for a SOCKS proxy the attackers,run process list. tail- serv sock proxi,tail- serv sock proxi attack,"['run', 'process', 'list.', 'tail-', 'serv', 'sock', 'proxi']","['tail-', 'serv', 'sock', 'proxi', 'attack']"
