,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
620,620,no-other,"In late 2013, APT28 used a lure that contained",0,APT28 used a lure that contained a letter addressing a journalist by his first name and claiming to originate from a Chief Coordinator in Reason Magazine’s Caucasian Issues Department - a division that does not appear to exist,late  apt28 use lure contain,apt28 use lure contain letter address journalist hi first name claim origin chief coordin reason magazin caucasian issu depart divis doe appear exist,"['late', 'apt28', 'use', 'lure', 'contain']","['apt28', 'use', 'lure', 'contain', 'letter', 'address', 'journalist', 'hi', 'first', 'name', 'claim', 'origin', 'chief', 'coordin', 'reason', 'magazin', 'caucasian', 'issu', 'depart', 'divis', 'doe', 'appear', 'exist']"
621,621,no-other,We have seen APT28 register at least two domains,0,APT28 register at least two domains mimicking the domains of legitimate organizations in the Caucasus,seen apt28 regist least two domain,apt28 regist least two domain mimick domain legitim organ caucasu,"['seen', 'apt28', 'regist', 'least', 'two', 'domain']","['apt28', 'regist', 'least', 'two', 'domain', 'mimick', 'domain', 'legitim', 'organ', 'caucasu']"
622,622,no-other,below. One APT28 domain imitated a key Chechen-focused news,0,One APT28 domain imitated a key Chechen-focused news website,below. one apt28 domain imit key chechen-focus news,one apt28 domain imit key chechen-focus news websit,"['below.', 'one', 'apt28', 'domain', 'imit', 'key', 'chechen-focus', 'news']","['one', 'apt28', 'domain', 'imit', 'key', 'chechen-focus', 'news', 'websit']"
623,623,no-other,the other appeared to target members of the Armenian,0,the other target members of the Armenian military by hosting a fake login page,appear target member armenian,target member armenian militari host fake login page,"['appear', 'target', 'member', 'armenian']","['target', 'member', 'armenian', 'militari', 'host', 'fake', 'login', 'page']"
624,624,no-other,in August 2014 APT28 used a lure (Figure 3),0,APT28 used a lure (Figure 3) about hostilities surrounding a Malaysia Airlines flight downed in Ukraine in a probable attempt to compromise the Polish government,august  apt28 use lure figur,apt28 use lure figur hostil surround malaysia airlin flight ukrain probabl attempt compromis polish govern,"['august', 'apt28', 'use', 'lure', 'figur']","['apt28', 'use', 'lure', 'figur', 'hostil', 'surround', 'malaysia', 'airlin', 'flight', 'ukrain', 'probabl', 'attempt', 'compromis', 'polish', 'govern']"
625,625,no-other,government organizations. APT28 has registered domains similar to those,0,APT28 registered domains similar to those of legitimate Eastern European news sites and governments,govern organizations. apt28 ha regist domain similar,apt28 regist domain similar legitim eastern european news site govern,"['govern', 'organizations.', 'apt28', 'ha', 'regist', 'domain', 'similar']","['apt28', 'regist', 'domain', 'similar', 'legitim', 'eastern', 'european', 'news', 'site', 'govern']"
626,626,no-other,"the domains APT28 registered imitated NATO domain names, including",0,Several of the domains APT28 registered NATO domain names imitated,domain apt28 regist imit nato domain name includ,sever domain apt28 regist nato domain name imit,"['domain', 'apt28', 'regist', 'imit', 'nato', 'domain', 'name', 'includ']","['sever', 'domain', 'apt28', 'regist', 'nato', 'domain', 'name', 'imit']"
627,627,no-other,identified an APT28 lure containing a decoy document with,0,an APT28 lure containing a decoy document with a list of British officers and U.S. and Canadian military attachés in London,identifi apt28 lure contain decoy document,apt28 lure contain decoy document list british offic u.s. canadian militari attaché london,"['identifi', 'apt28', 'lure', 'contain', 'decoy', 'document']","['apt28', 'lure', 'contain', 'decoy', 'document', 'list', 'british', 'offic', 'u.s.', 'canadian', 'militari', 'attaché', 'london']"
628,628,no-other,"in 2012 Finally, APT28 used a lure that contained",0,"APT28 used a lure that contained an apparent non-public listing of contact information for defense attachés in the Ankara Military Attaché Corps (AMAC),", final apt28 use lure contain,apt28 use lure contain appar non-publ list contact inform defens attaché ankara militari attaché corp amac,"['final', 'apt28', 'use', 'lure', 'contain']","['apt28', 'use', 'lure', 'contain', 'appar', 'non-publ', 'list', 'contact', 'inform', 'defens', 'attaché', 'ankara', 'militari', 'attaché', 'corp', 'amac']"
629,629,no-other,the APT28- registered domains imitated those of defense events,0,Some of the APT28- registered domains imitated hose of defense events held in Europe,apt28- regist domain imit defens event,apt28- regist domain imit hose defens event held europ,"['apt28-', 'regist', 'domain', 'imit', 'defens', 'event']","['apt28-', 'regist', 'domain', 'imit', 'hose', 'defens', 'event', 'held', 'europ']"
630,630,no-other,"In September 2014, APT28 registered a domain (smigroup- online.co.uk)",0,APT28 registered a domain (smigroup- online.co.uk) that appeared to mimic that for the SMi Group,septemb  apt28 regist domain smigroup- online.co.uk,apt28 regist domain smigroup- online.co.uk appear mimic smi group,"['septemb', 'apt28', 'regist', 'domain', 'smigroup-', 'online.co.uk']","['apt28', 'regist', 'domain', 'smigroup-', 'online.co.uk', 'appear', 'mimic', 'smi', 'group']"
631,631,no-other,forensic details. They may send spear phishing emails from,0,They send spear phishing emails from a specific IP address or email address,forens details. may send spear phish email,send spear phish email specif ip address email address,"['forens', 'details.', 'may', 'send', 'spear', 'phish', 'email']","['send', 'spear', 'phish', 'email', 'specif', 'ip', 'address', 'email', 'address']"
632,632,no-other,a credential harvester that installs itself in %ALLUSERPROFILE%\\Application Data\,0,OLDBAIT installs itself in %ALLUSERPROFILE%\\Application Data\ Microsoft\MediaPlayer\updatewindws.exe,credenti harvest instal system-path ,oldbait instal system-path  hash-code,"['credenti', 'harvest', 'instal', 'system-path']","['oldbait', 'instal', 'system-path', 'hash-code']"
633,633,no-other,actor-controlled IP address that dropped a Poison Ivy remote,0,a threat actor-controlled IP address dropped a Poison Ivy remote access tool (RAT) onto victims’ systems,actor-control ip address drop poison ivi remot,threat actor-control ip address drop poison ivi remot access tool rat onto victim system,"['actor-control', 'ip', 'address', 'drop', 'poison', 'ivi', 'remot']","['threat', 'actor-control', 'ip', 'address', 'drop', 'poison', 'ivi', 'remot', 'access', 'tool', 'rat', 'onto', 'victim', 'system']"
634,634,no-other,"In turn, these exploits downloaded and decoded a payload",0,these exploits downloaded a payload hosted at: hxxp://103.27.108.45/img/js.php,turn exploit download decod payload,exploit download payload host at: hash-code,"['turn', 'exploit', 'download', 'decod', 'payload']","['exploit', 'download', 'payload', 'host', 'at:', 'hash-code']"
635,635,no-other,contained an iframe to direct site visitors to a,0,an iframe direct site visitors to a threat actor-controlled IP address,contain ifram direct site visitor,ifram direct site visitor threat actor-control ip address,"['contain', 'ifram', 'direct', 'site', 'visitor']","['ifram', 'direct', 'site', 'visitor', 'threat', 'actor-control', 'ip', 'address']"
636,636,no-other,iframes on these websites directed visitors to Java exploits,0,The iframes on these websites Java exploits hosted at 103.27.108.45 directed visitors to,ifram websit direct visitor java exploit,ifram websit java exploit host ip-address direct visitor,"['ifram', 'websit', 'direct', 'visitor', 'java', 'exploit']","['ifram', 'websit', 'java', 'exploit', 'host', 'ip-address', 'direct', 'visitor']"
637,637,no-other,versioning info attempted to masquerade as a Google Chrome,0,This versioning info masquerade as a Google Chrome file,version info attempt masquerad googl chrome,thi version info masquerad googl chrome file,"['version', 'info', 'attempt', 'masquerad', 'googl', 'chrome']","['thi', 'version', 'info', 'masquerad', 'googl', 'chrome', 'file']"
638,638,no-other,and public policy — were redirected to an exploit server,0,were redirected visitors to at least three nonprofit institutions to an exploit server hosting the zero-day exploit,public polici redirect exploit server,redirect visitor least three nonprofit institut exploit server host zero-day exploit,"['public', 'polici', 'redirect', 'exploit', 'server']","['redirect', 'visitor', 'least', 'three', 'nonprofit', 'institut', 'exploit', 'server', 'host', 'zero-day', 'exploit']"
639,639,no-other,and a determination to infect visitors to foreign and,0,The group behind this campaign infect visitors to foreign and public policy websites,determin infect visitor foreign,group behind thi campaign infect visitor foreign public polici websit,"['determin', 'infect', 'visitor', 'foreign']","['group', 'behind', 'thi', 'campaign', 'infect', 'visitor', 'foreign', 'public', 'polici', 'websit']"
640,640,no-other,actors likely sought to infect users to these sites,0,The threat actors infect users to these sites for follow-on data theft,actor like sought infect user site,threat actor infect user site follow-on data theft,"['actor', 'like', 'sought', 'infect', 'user', 'site']","['threat', 'actor', 'infect', 'user', 'site', 'follow-on', 'data', 'theft']"
641,641,no-other,for International Economics (www.piie.com) were redirected to an exploit server,0,Visitors to the Peter G. Peterson Institute for International Economics (www.piie.com) were redirected to through an exploit server hosting this Flash zero-day a hidden iframe,intern econom  com-file redirect exploit server,visitor peter g. peterson institut intern econom  com-file redirect exploit server host thi flash zero-day hidden ifram,"['intern', 'econom', 'com-file', 'redirect', 'exploit', 'server']","['visitor', 'peter', 'g.', 'peterson', 'institut', 'intern', 'econom', 'com-file', 'redirect', 'exploit', 'server', 'host', 'thi', 'flash', 'zero-day', 'hidden', 'ifram']"
642,642,no-other,Richardson Foundation (www.srf.org) also redirected visitors the exploit server.,0,We subsequently found that the American Research Center in Egypt (www.arce.org) and the Smith Richardson Foundation (www.srf.org) redirected visitors the exploit server,richardson foundat  org-file also redirect visitor exploit server.,subsequ found american research center egypt  org-file smith richardson foundat  org-file redirect visitor exploit server,"['richardson', 'foundat', 'org-file', 'also', 'redirect', 'visitor', 'exploit', 'server.']","['subsequ', 'found', 'american', 'research', 'center', 'egypt', 'org-file', 'smith', 'richardson', 'foundat', 'org-file', 'redirect', 'visitor', 'exploit', 'server']"
643,643,no-other,in defense matters — were redirected to an exploit server,0,were redirected visitors to the Center for Defense Information website to an exploit server at 159.54.62.92,defens matter redirect exploit server,redirect visitor center defens inform websit exploit server ip-address,"['defens', 'matter', 'redirect', 'exploit', 'server']","['redirect', 'visitor', 'center', 'defens', 'inform', 'websit', 'exploit', 'server', 'ip-address']"
644,644,no-other,"same www.cdi.org website, visitors were redirected to a Java exploit",0,were redirected to visitors a Java exploit test.jar (MD5 7d810e3564c4eb95bcb3d11ce191208e), org-file websit visitor redirect java exploit,redirect visitor java exploit  jar-file md5 hash-code,"['org-file', 'websit', 'visitor', 'redirect', 'java', 'exploit']","['redirect', 'visitor', 'java', 'exploit', 'jar-file', 'md5', 'hash-code']"
645,645,no-other,referenced above (MD5 fd69793bd63c44bbb22f9c4d46873252) was delivered via an exploit chain,0,The Poison Ivy sample referenced above (MD5 fd69793bd63c44bbb22f9c4d46873252) was delivered via an exploit chain that began with a redirect from the Center for European Policy Studies (www.ceps.be),referenc abov md5 hash-code wa deliv via exploit chain,poison ivi sampl referenc abov md5 hash-code wa deliv via exploit chain began redirect center european polici studi  cep-file,"['referenc', 'abov', 'md5', 'hash-code', 'wa', 'deliv', 'via', 'exploit', 'chain']","['poison', 'ivi', 'sampl', 'referenc', 'abov', 'md5', 'hash-code', 'wa', 'deliv', 'via', 'exploit', 'chain', 'began', 'redirect', 'center', 'european', 'polici', 'studi', 'cep-file']"
