,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
441,441,NoFile,is used a WebDAV URL for connections,0,"a WebDAV URL which is used for connections, a username",use webdav url connect,webdav url use connect usernam,"['use', 'webdav', 'url', 'connect']","['webdav', 'url', 'use', 'connect', 'usernam']"
442,442,NoFile,be uploaded data from the victim,0,from the victim should be uploaded The Cloud Atlas implants,upload data victim,victim upload cloud atla implant,"['upload', 'data', 'victim']","['victim', 'upload', 'cloud', 'atla', 'implant']"
443,443,NoFile,the implant is downloaded data,0,"to the account, which is downloaded by the implant, decrypted",implant download data,account download implant decrypt,"['implant', 'download', 'data']","['account', 'download', 'implant', 'decrypt']"
444,444,NoFile,the malware uploads the replies back to via the server the same mechanism,0,"In turn, the malware uploads the replies back to",malwar upload repli back via server mechan,turn malwar upload repli back,"['malwar', 'upload', 'repli', 'back', 'via', 'server', 'mechan']","['turn', 'malwar', 'upload', 'repli', 'back']"
445,445,NoFile,the malware The files stored in the randomly named folder were uploaded,0,the randomly named folder were uploaded by the malware and,malwar file store randomli name folder upload,randomli name folder upload malwar,"['malwar', 'file', 'store', 'randomli', 'name', 'folder', 'upload']","['randomli', 'name', 'folder', 'upload', 'malwar']"
446,446,NoFile,The Chinese running a MITM attack,0,(UTC/GMT) The Chinese are running a MITM attack on,chines run mitm attack,system-path  chines run mitm attack,"['chines', 'run', 'mitm', 'attack']","['system-path', 'chines', 'run', 'mitm', 'attack']"
447,447,NoFile,is carried out the MITM on the 2001:252::/32 network,0,"therefore that the MITM is carried out on the 2001:252::/32 network,",carri mitm system-path  network,therefor mitm carri system-path  network,"['carri', 'mitm', 'system-path', 'network']","['therefor', 'mitm', 'carri', 'system-path', 'network']"
448,448,NoFile,is being conducted against a MITM attack traffic between China’s nationwide education and research network CERNET and www.google.com,0,that a MITM attack is being conducted against traffic between China’s,conduct mitm attack traffic china nationwid educ research network cernet  com-file,mitm attack conduct traffic china,"['conduct', 'mitm', 'attack', 'traffic', 'china', 'nationwid', 'educ', 'research', 'network', 'cernet', 'com-file']","['mitm', 'attack', 'conduct', 'traffic', 'china']"
449,449,NoFile,IP hijacking performing,0,is performed either by performing IP hijacking or by,ip hijack perform,perform either perform ip hijack,"['ip', 'hijack', 'perform']","['perform', 'either', 'perform', 'ip', 'hijack']"
450,450,NoFile,reconfiguring a router to forward the HTTPS traffic to a transparent SSL proxy,0,hijacking or by simply reconfiguring a router to forward,reconfigur router forward http traffic transpar ssl proxi,hijack simpli reconfigur router forward,"['reconfigur', 'router', 'forward', 'http', 'traffic', 'transpar', 'ssl', 'proxi']","['hijack', 'simpli', 'reconfigur', 'router', 'forward']"
451,451,NoFile,Injected websites load a remote JavaScript into the victim's browser,0,publishing platform. Injected websites load a remote JavaScript into,inject websit load remot javascript victim' browser,publish platform. inject websit load remot javascript,"['inject', 'websit', 'load', 'remot', 'javascript', ""victim'"", 'browser']","['publish', 'platform.', 'inject', 'websit', 'load', 'remot', 'javascript']"
452,452,NoFile,Java exploits The payload dropped,0,various configurations. The payload dropped by these Java exploits,java exploit payload drop,variou configurations. payload drop java exploit,"['java', 'exploit', 'payload', 'drop']","['variou', 'configurations.', 'payload', 'drop', 'java', 'exploit']"
453,453,NoFile,This drops the malicious file with the MD5 7731d42b043865559258464fe1c98513,0,an encrypted resource. This drops the malicious file with,thi drop malici file md5 hash-code,encrypt resource. thi drop malici file,"['thi', 'drop', 'malici', 'file', 'md5', 'hash-code']","['encrypt', 'resource.', 'thi', 'drop', 'malici', 'file']"
454,454,NoFile,an Epic backdoor connects to with the following C&Cs a generic internal ID of 1156fd22- 3443-4344-c4ffff,0,"an Epic backdoor which connects to the following C&Cs,",epic backdoor connect follow c&c gener intern id 1156fd22- 3443-4344-c4ffff,epic backdoor connect follow c&c,"['epic', 'backdoor', 'connect', 'follow', 'c&c', 'gener', 'intern', 'id', '1156fd22-', '3443-4344-c4ffff']","['epic', 'backdoor', 'connect', 'follow', 'c&c']"
455,455,NoFile,The replies are sent back to through the C&C the same channel,0,and processes. The replies are sent back to the C&C,repli sent back c&c channel,processes. repli sent back c&c,"['repli', 'sent', 'back', 'c&c', 'channel']","['processes.', 'repli', 'sent', 'back', 'c&c']"
456,456,NoFile,the backdoor During sends a pack with the victim's system information the first C&C call,0,"C&C call, the backdoor sends a pack with the",backdoor dure send pack victim' system inform first c&c call,c&c call backdoor send pack,"['backdoor', 'dure', 'send', 'pack', ""victim'"", 'system', 'inform', 'first', 'c&c', 'call']","['c&c', 'call', 'backdoor', 'send', 'pack']"
457,457,NoFile,All further information sent to the C&C,0,information. All further information sent to the C&C is,inform sent c&c,information. inform sent c&c,"['inform', 'sent', 'c&c']","['information.', 'inform', 'sent', 'c&c']"
458,458,NoFile,the attackers sent a large amount of commands to the victims,0,large amount of commands sent to the victims by,attack sent larg amount command victim,larg amount command sent victim,"['attack', 'sent', 'larg', 'amount', 'command', 'victim']","['larg', 'amount', 'command', 'sent', 'victim']"
459,459,NoFile,the attackers send a template of commands,0,"the server, the attackers send a template of commands:",attack send templat command,server attack send templat commands:,"['attack', 'send', 'templat', 'command']","['server', 'attack', 'send', 'templat', 'commands:']"
460,460,NoFile,These top level packages deploy both updated Epic backdoors and Turla Carbon system backdoors to confirmed victims,0,These top level packages deploy both updated Epic backdoors,top level packag deploy updat epic backdoor turla carbon system backdoor confirm victim,top level packag deploy updat epic backdoor,"['top', 'level', 'packag', 'deploy', 'updat', 'epic', 'backdoor', 'turla', 'carbon', 'system', 'backdoor', 'confirm', 'victim']","['top', 'level', 'packag', 'deploy', 'updat', 'epic', 'backdoor']"
461,461,NoFile,This acts as a dropper for the following modules,0,debug path inside: This acts as a dropper for,thi act dropper follow modul,debug path inside: thi act dropper,"['thi', 'act', 'dropper', 'follow', 'modul']","['debug', 'path', 'inside:', 'thi', 'act', 'dropper']"
462,462,NoFile,The majority of the samples we analyzed connect to intel-update.com and update-mirror.com,0,"the samples we analyzed connect to intel-update.com and update-mirror.com,",major sampl analyz connect  com-file  com-file,sampl analyz connect  com-file  com-file,"['major', 'sampl', 'analyz', 'connect', 'com-file', 'com-file']","['sampl', 'analyz', 'connect', 'com-file', 'com-file']"
463,463,NoFile,a sample connected to both intel- update.com and ultrasms.ir,0,with a sample that connected to both intel- update.com,sampl connect intel-  com-file ultrasms.ir,sampl connect intel-  com-file,"['sampl', 'connect', 'intel-', 'com-file', 'ultrasms.ir']","['sampl', 'connect', 'intel-', 'com-file']"
464,464,NoFile,This sample connects to the aforementioned intel-update.com as well as plugin-adobe.com,0,a Stealer variant that connects to the aforementioned intel-update.com,thi sampl connect aforement  com-file well  com-file,stealer variant connect aforement  com-file,"['thi', 'sampl', 'connect', 'aforement', 'com-file', 'well', 'com-file']","['stealer', 'variant', 'connect', 'aforement', 'com-file']"
465,465,NoFile,the sample connecting to plugin- adobe.com,0,"Aside from the sample connecting to plugin- adobe.com, we",sampl connect plugin-  com-file,asid sampl connect plugin-  com-file,"['sampl', 'connect', 'plugin-', 'com-file']","['asid', 'sampl', 'connect', 'plugin-', 'com-file']"
466,466,NoFile,CozyDuke downloaded droppers for DLL files reminiscent of OnionDuke,0,"has, in some instances, downloaded and executed droppers for",cozyduk download dropper dll file reminisc onionduk,ha instanc download execut dropper,"['cozyduk', 'download', 'dropper', 'dll', 'file', 'reminisc', 'onionduk']","['ha', 'instanc', 'download', 'execut', 'dropper']"
467,467,NoFile,a number of binaries receive instructions from a set of command and control (C2) servers,0,of binaries coded to receive instructions from a set,number binari receiv instruct set command control c2 server,binari code receiv instruct set,"['number', 'binari', 'receiv', 'instruct', 'set', 'command', 'control', 'c2', 'server']","['binari', 'code', 'receiv', 'instruct', 'set']"
468,468,NoFile,The KernelBot implants C2 servers hard-coded directly into the sample receive targeting instructions from,0,b5ac964a74091d54e091e68cecd5b532) The KernelBot implants receive targeting instructions from C2,kernelbot implant c2 server hard-cod directli sampl receiv target instruct,hash-code kernelbot implant receiv target instruct c2,"['kernelbot', 'implant', 'c2', 'server', 'hard-cod', 'directli', 'sampl', 'receiv', 'target', 'instruct']","['hash-code', 'kernelbot', 'implant', 'receiv', 'target', 'instruct', 'c2']"
469,469,NoFile,a KernelBot variant connects to both www.sapporo-digital-photoclub.com and wakayamasatei.com,0,a KernelBot variant that connects to both www.sapporo-digital-photoclub.com and,kernelbot variant connect hash-code  com-file,kernelbot variant connect hash-code,"['kernelbot', 'variant', 'connect', 'hash-code', 'com-file']","['kernelbot', 'variant', 'connect', 'hash-code']"
470,470,NoFile,the attackers pushed a configuration update to four controls servers,0,"and 24th, the attackers pushed a configuration update to",attack push configur updat four control server,24th attack push configur updat,"['attack', 'push', 'configur', 'updat', 'four', 'control', 'server']","['24th', 'attack', 'push', 'configur', 'updat']"
471,471,NoFile,This PlugX variant connected to a Google Code project at code.google.com/p/udom/,0,certificate. This PlugX variant connected to a Google Code,thi plugx variant connect googl code project,certificate. thi plugx variant connect googl code,"['thi', 'plugx', 'variant', 'connect', 'googl', 'code', 'project']","['certificate.', 'thi', 'plugx', 'variant', 'connect', 'googl', 'code']"
472,472,NoFile,This sample C2 connected to for luxscena.com,0,detected as Backdoor.APT.Preshin and connected to luxscena.com for C2.,thi sampl c2 connect  com-file,detect  pre-file connect  com-file c2.,"['thi', 'sampl', 'c2', 'connect', 'com-file']","['detect', 'pre-file', 'connect', 'com-file', 'c2.']"
473,473,NoFile,it C2 used hk.java-se.com for,0,as Backdoor.APT.PISCES and it used hk.java-se.com for C2. The,c2 use  com-file, pis-file use  com-file c2.,"['c2', 'use', 'com-file']","['pis-file', 'use', 'com-file', 'c2.']"
474,474,NoFile,it connect to u.java-se.com,0,Backdoor.APT.PISCES and observed it connect to u.java-se.com. Both of,connect  com-file, pis-file observ connect  com-file,"['connect', 'com-file']","['pis-file', 'observ', 'connect', 'com-file']"
475,475,NoFile,sent back the valuable information to the attacker,0,information is copied and sent back to the attacker. The,sent back valuabl inform attack,inform copi sent back attacker.,"['sent', 'back', 'valuabl', 'inform', 'attack']","['inform', 'copi', 'sent', 'back', 'attacker.']"
476,476,NoFile,The simple attacks FTP upload through them,0,compress the files and upload them through FTP or,simpl attack ftp upload,compress file upload ftp,"['simpl', 'attack', 'ftp', 'upload']","['compress', 'file', 'upload', 'ftp']"
