,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
378,378,NoOther,the future CORESHELL samples use domains,0,the future CORESHELL samples use domains. OF SOURFACE ECOSYSTEM,futur coreshel sampl use domain,futur coreshel sampl use domains. sourfac ecosystem,"['futur', 'coreshel', 'sampl', 'use', 'domain']","['futur', 'coreshel', 'sampl', 'use', 'domains.', 'sourfac', 'ecosystem']"
379,379,NoOther,it uploads data,0,encrypts data that it uploads with an RSA public,upload data,encrypt data upload rsa public,"['upload', 'data']","['encrypt', 'data', 'upload', 'rsa', 'public']"
380,380,NoOther,EVILTOSS variants use he Simple Mail Transfer Protocol (SMTP) to send stolen data in an attachment named detaluri. dat,0,netui.dll. EVILTOSS variants may use the Simple Mail Transfer,eviltoss variant use simpl mail transfer protocol smtp send stolen data attach name detaluri. dat, dll-file eviltoss variant may use simpl mail transfer,"['eviltoss', 'variant', 'use', 'simpl', 'mail', 'transfer', 'protocol', 'smtp', 'send', 'stolen', 'data', 'attach', 'name', 'detaluri.', 'dat']","['dll-file', 'eviltoss', 'variant', 'may', 'use', 'simpl', 'mail', 'transfer']"
381,381,NoOther,sends out through it a victim’s mail server,0,a preformatted email and sends it out through a,send victim mail server,preformat email send,"['send', 'victim', 'mail', 'server']","['preformat', 'email', 'send']"
382,382,NoOther,The backdoor SMTP sent data via to nato_smtp@mail.ru,0,Figure 8. The backdoor sent data via SMTP to,backdoor smtp sent data via nato_smtp@mail.ru,figur 8. backdoor sent data via smtp,"['backdoor', 'smtp', 'sent', 'data', 'via', 'nato_smtp@mail.ru']","['figur', '8.', 'backdoor', 'sent', 'data', 'via', 'smtp']"
383,383,NoOther,The backdoor POP received its tasking via from nato_pop@mail.ru,0,SMTP to nato_smtp@mail.ru and received its tasking via POP,backdoor pop receiv task via nato_pop@mail.ru,smtp nato_smtp@mail.ru receiv task via pop,"['backdoor', 'pop', 'receiv', 'task', 'via', 'nato_pop@mail.ru']","['smtp', 'nato_smtp@mail.ru', 'receiv', 'task', 'via', 'pop']"
384,384,NoOther,Email sent through a specified mail server,0,Appendix D. 2. Email sent through a specified mail,email sent specifi mail server,appendix d. 2. email sent specifi mail,"['email', 'sent', 'specifi', 'mail', 'server']","['appendix', 'd.', '2.', 'email', 'sent', 'specifi', 'mail']"
385,385,NoOther,SMTP be sent this information via using a Georgian MIA mail server,0,information was intended to be sent via SMTP using a,smtp sent thi inform via use georgian mia mail server,inform wa intend sent via smtp use,"['smtp', 'sent', 'thi', 'inform', 'via', 'use', 'georgian', 'mia', 'mail', 'server']","['inform', 'wa', 'intend', 'sent', 'via', 'smtp', 'use']"
386,386,NoOther,It used one of four embedded sender email addresses (@mia.gov.ge) to send files via email to another email address on the same mail server,0,MIA mail server. It used one of four embedded,use one four embed sender email address  gov-file send file via email anoth email address mail server,mia mail server. use one four embed,"['use', 'one', 'four', 'embed', 'sender', 'email', 'address', 'gov-file', 'send', 'file', 'via', 'email', 'anoth', 'email', 'address', 'mail', 'server']","['mia', 'mail', 'server.', 'use', 'one', 'four', 'embed']"
387,387,NoOther,SOURFACE is a downloader,0,Cyber Espionage C: SOURFACE is a downloader that obtains,sourfac download,cyber espionag c: sourfac download obtain,"['sourfac', 'download']","['cyber', 'espionag', 'c:', 'sourfac', 'download', 'obtain']"
388,388,NoOther,The first thread sends beacons that contain the process listing of the compromised host,0,server. The first thread sends beacons that contain the,first thread send beacon contain process list compromis host,server. first thread send beacon contain,"['first', 'thread', 'send', 'beacon', 'contain', 'process', 'list', 'compromis', 'host']","['server.', 'first', 'thread', 'send', 'beacon', 'contain']"
389,389,NoOther,The second thread downloading stage two payloads,0,thread is responsible for downloading and executing stage two,second thread download stage two payload,thread respons download execut stage two,"['second', 'thread', 'download', 'stage', 'two', 'payload']","['thread', 'respons', 'download', 'execut', 'stage', 'two']"
390,390,NoOther,CHOPSTICK are uploaded the contents of edg6EF885E2.tmp,0,the contents of edg6EF885E2.tmp are uploaded CHOPSTICK deletes the file.,chopstick upload content  tmp-file,content  tmp-file upload chopstick delet file.,"['chopstick', 'upload', 'content', 'tmp-file']","['content', 'tmp-file', 'upload', 'chopstick', 'delet', 'file.']"
391,391,NoOther,CHOPSTICK uploading edg6EF885E2.tmp,0,"activity log, edg6EF885E2.tmp. After uploading edg6EF885E2.tmp, CHOPSTICK continues to",chopstick upload  tmp-file,activ log  tmp-file upload  tmp-file chopstick continu,"['chopstick', 'upload', 'tmp-file']","['activ', 'log', 'tmp-file', 'upload', 'tmp-file', 'chopstick', 'continu']"
392,392,NoOther,be used email to send out the collected credentials,0,email and HTTP can be used to send out the,use email send collect credenti,email http use send,"['use', 'email', 'send', 'collect', 'credenti']","['email', 'http', 'use', 'send']"
393,393,NoOther,a threat actor-controlled IP address dropped a Poison Ivy remote access tool (RAT) onto victims’ systems,0,actor-controlled IP address that dropped a Poison Ivy remote,threat actor-control ip address drop poison ivi remot access tool rat onto victim system,actor-control ip address drop poison ivi remot,"['threat', 'actor-control', 'ip', 'address', 'drop', 'poison', 'ivi', 'remot', 'access', 'tool', 'rat', 'onto', 'victim', 'system']","['actor-control', 'ip', 'address', 'drop', 'poison', 'ivi', 'remot']"
394,394,NoOther,these exploits downloaded a payload hosted at: hxxp://103.27.108.45/img/js.php,0,"In turn, these exploits downloaded and decoded a payload",exploit download payload host at: hash-code,turn exploit download decod payload,"['exploit', 'download', 'payload', 'host', 'at:', 'hash-code']","['turn', 'exploit', 'download', 'decod', 'payload']"
395,395,NoOther,SOGU (aka Kaba) callback traffic sent to over assign.ddnsking.com port 443,0,(aka Kaba) callback traffic sent to assign.ddnsking.com over port,sogu aka kaba callback traffic sent  com-file port 443,aka kaba callback traffic sent  com-file port,"['sogu', 'aka', 'kaba', 'callback', 'traffic', 'sent', 'com-file', 'port', '443']","['aka', 'kaba', 'callback', 'traffic', 'sent', 'com-file', 'port']"
396,396,NoOther,the malware begins calling home,0,"ID: Meanwhile, the malware begins calling home, whilst also",malwar begin call home,id: meanwhil malwar begin call home whilst also,"['malwar', 'begin', 'call', 'home']","['id:', 'meanwhil', 'malwar', 'begin', 'call', 'home', 'whilst', 'also']"
397,397,NoOther,it downloads files,0,"in its name (it downloads and then executes) files,",download file,name download execut file,"['download', 'file']","['name', 'download', 'execut', 'file']"
398,398,NoOther,ActionScript The shellcode is downloaded in as a GIF image,0,latest patches. The shellcode is downloaded in ActionScript as a,actionscript shellcod download gif imag,latest patches. shellcod download actionscript,"['actionscript', 'shellcod', 'download', 'gif', 'imag']","['latest', 'patches.', 'shellcod', 'download', 'actionscript']"
399,399,NoOther,it downloads an executable via the InternetOpenURLA and InternetReadFile functions,0,"Windows’ VirtualProtect function, it downloads an executable via the",download execut via internetopenurla internetreadfil function,window virtualprotect function download execut via,"['download', 'execut', 'via', 'internetopenurla', 'internetreadfil', 'function']","['window', 'virtualprotect', 'function', 'download', 'execut', 'via']"
400,400,NoOther,this variant connected to a CnC server at windows.ddns.us,0,pattern of YFds*&^ff and connected to a CnC server,thi variant connect cnc server  ddn-file,pattern yfds*&^ff connect cnc server,"['thi', 'variant', 'connect', 'cnc', 'server', 'ddn-file']","['pattern', 'yfds*&^ff', 'connect', 'cnc', 'server']"
401,401,NoOther,This Poison Ivy variant connected to a CnC server at ids.ns01.us,0,This Poison Ivy variant connected to a CnC server,thi poison ivi variant connect cnc server ids.ns01.u,thi poison ivi variant connect cnc server,"['thi', 'poison', 'ivi', 'variant', 'connect', 'cnc', 'server', 'ids.ns01.u']","['thi', 'poison', 'ivi', 'variant', 'connect', 'cnc', 'server']"
402,402,NoOther,the DLL file connect to hardcoded C&C URLs specified in the configuration data,0,below) and attempt to connect to hardcoded C&C URLs,dll file connect hardcod c&c url specifi configur data,attempt connect hardcod c&c url,"['dll', 'file', 'connect', 'hardcod', 'c&c', 'url', 'specifi', 'configur', 'data']","['attempt', 'connect', 'hardcod', 'c&c', 'url']"
403,403,NoOther,the malware download and execute additional malicious components,0,may receive instructions to download and execute additional malicious components. It,malwar download execut addit malici compon,may receiv instruct download execut addit malici components.,"['malwar', 'download', 'execut', 'addit', 'malici', 'compon']","['may', 'receiv', 'instruct', 'download', 'execut', 'addit', 'malici', 'components.']"
404,404,NoOther,the original backdoor process Some of these components being downloaded and executed,0,components have been observed being downloaded and executed by the original backdoor,origin backdoor process compon download execut,compon observ download execut origin backdoor,"['origin', 'backdoor', 'process', 'compon', 'download', 'execut']","['compon', 'observ', 'download', 'execut', 'origin', 'backdoor']"
405,405,NoOther,it sending a network heartbeat package,0,"of its target, it sending a network heartbeat package",send network heartbeat packag,target send network heartbeat packag,"['send', 'network', 'heartbeat', 'packag']","['target', 'send', 'network', 'heartbeat', 'packag']"
406,406,NoOther,APT-TOCS is downloading the script functionalities of Shellcode,0,core step of APT-TOCS is downloading the script functionalities of,apt-toc download script function shellcod,core step apt-toc download script function,"['apt-toc', 'download', 'script', 'function', 'shellcod']","['core', 'step', 'apt-toc', 'download', 'script', 'function']"
407,407,NoOther,the script functionalities of Shellcode downloads a field of data into memory,0,"functionalities of Shellcode, which downloads a field of data",script function shellcod download field data memori,function shellcod download field data,"['script', 'function', 'shellcod', 'download', 'field', 'data', 'memori']","['function', 'shellcod', 'download', 'field', 'data']"
408,408,NoOther,attack downloading files,0,"targeted systems, such as downloading and uploading files, executing",attack download file,target system download upload file execut,"['attack', 'download', 'file']","['target', 'system', 'download', 'upload', 'file', 'execut']"
409,409,NoOther,attack uploading files,0,"such as downloading and uploading files, executing designated programs,",attack upload file,download upload file execut design program,"['attack', 'upload', 'file']","['download', 'upload', 'file', 'execut', 'design', 'program']"
410,410,NoOther,This class file downloads and decodes an XOR 0xC8 encoded Windows PE executable payload from http://mfa.gov.af/content/images/icon35.png,0,jre7u61windows/x86/Update.class. This class file downloads and decodes an XOR 0xC8 encoded,thi class file download decod xor 0xc8 encod window pe execut payload hash-code,hash-code thi class file download decod xor 0xc8 encod,"['thi', 'class', 'file', 'download', 'decod', 'xor', '0xc8', 'encod', 'window', 'pe', 'execut', 'payload', 'hash-code']","['hash-code', 'thi', 'class', 'file', 'download', 'decod', 'xor', '0xc8', 'encod']"
