,label,text-rel,label_num,tokens,text-neigh,token
1156,NoActionName,tracking files and drives present on the victim machine,0,tailored,a different method of tracking files and drives present,tailored
1157,NoActionName,it being a command and control destination for malware,0,spoofed,also been observed as being a command and control,spoofed
1158,NoActionName,the e-mails contain links to websites hosting ScanBox,0,collect,"victims, where the e-mails contain links to websites hosting",collect
1159,NoActionName,backdoor HTTP communicates via to a hard-coded command and control (C2) server,0,was bundled,a proxy-aware backdoor that communicates via HTTP to a,was bundled
1160,NoActionName,this change decrease detection,0,were distributed,post in order to decrease detection of RIPTIDE by,were distributed
1161,NoActionName,The exploit document dropped the HIGHTIDE backdoor,0,deliver,Spearphishing The exploit document dropped the HIGHTIDE backdoor with,deliver
1162,NoActionName,the threat group utilize phishing,0,drops,group to continue to utilize phishing as a malware,drops
1163,NoActionName,an HTTP-based backdoor communicates with its C2 server,0,drops,an HTTP-based backdoor that communicates with its C2 server.,drops
1164,NoActionName,Aumlib encodes certain HTTP communications,0,are written,"in targeted attacks, now encodes certain HTTP communications. FireEye",are written
1165,NoActionName,a new version of Ixeshe uses new network traffic patterns to evade traditional network security systems,0,has,"targets in East Asia, uses new network traffic patterns,",has
1166,NoActionName,the attackers behind the intrusion deployed updated versions of their Backdoor.APT.Aumlib and Backdoor.APT.Ixeshe malware families,0,drops,attackers behind the intrusion deployed updated versions of their,drops
1167,NoActionName,The POST body is now encoded,0,launches,/bbs/info.asp.) The POST body is now encoded Additional requests from the,launches
1168,NoActionName,is encoded the network traffic with a custom Base64 alphabet,0,is conducted,Although the network traffic is encoded with a custom Base64,is conducted
1169,NoActionName,This sample (aa873ed803ca800ce92a39d9a683c644) evade existing network traffic signatures designed to detect Ixeshe related infections,0,exfiltrate,pattern and therefore may evade existing network traffic signatures,exfiltrate
1170,NoActionName,The Base64-encoded data contains information including the victim’s hostname and IP address,0,perform,The Base64-encoded data still contains information including the victim’s,perform
1171,NoActionName,They maintain persistent access to their targets,0,collect,sophisticated malware tools to maintain persistent access to their,collect
1172,NoActionName,These tools be used for in covert communications a number of different modes,0,loads,targets. These tools can be used for covert communications in,loads
1173,NoActionName,some of which present significant challenges for traditional security technologies to detect,0,implements,"modes, some of which present significant challenges for traditional",implements
1174,NoActionName,two distinct variants establishing and maintaining a presence on the target system,0,uses,two different techniques for establishing and maintaining a presence on the,uses
1175,NoActionName,It covertly install a backdoor on a compromised system,0,loads,It is designed to covertly install a backdoor on a,loads
1176,NoActionName,It hide the presence of its components,0,uses,"on a compromised system, hide the presence of its",uses
1177,NoActionName,It provide a communication mechanism with its C&C servers,0,is encrypted,"presence of its components, provide a communication mechanism with",is encrypted
1178,NoActionName,It enable an effective data exfiltration mechanism,0,written,"its C&C servers, and enable an effective data exfiltration",written
1179,NoActionName,are carried out the network communications from the userland,0,is encrypted,"model, the network communications are carried out from the userland -",is encrypted
1180,NoActionName,a kernel mode driver are handled the network communications,0,were bundled,"model, the network communications are handled by a kernel mode",were bundled
1181,NoActionName,The choice of what architecture should be used depend on a specific target’s environment,0,was bundled,"should be used may depend on a specific target’s environment,",was bundled
1182,NoActionName,the Snake driver use that module for the communications,0,was bundled,"usermode processes, and then use that module for the",was bundled
1183,NoActionName,This device is used for userland/kernel communications,0,was bundled,"link \DosDevices\vstor32. This device is used for userland/kernel communications. Next,",was bundled
1184,NoActionName,XOR 0xAA applied on top of it,0,was bundled,"chunk with XOR 0xAA applied on top of it,",was bundled
1185,NoActionName,Snake stay persistent on a system,0,spoof,"callback allow Snake to stay persistent on a system,",spoof
1186,NoActionName,Snake infect any newly created processes,0,contained,"system, being able to infect any newly created processes,",contained
1187,NoActionName,Snake restore its driver file in case it gets deleted,0,exfiltrated,"newly created processes, and restore its driver file in",exfiltrated
1188,NoActionName,Another set of hooks hide the presence of the Snake components on the system,0,configure,sets is designed to hide the presence of the,configure
1189,NoActionName,Snake As long as stays dormant the user is not using the Internet,0,connect,"using the Internet, Snake stays dormant too, as there",connect
1190,NoActionName,the driver intercepts as soon as that event the user goes online,0,bind,"goes online, the driver intercepts that event and then",bind
1191,NoActionName,the module initiates from polling one of the hard-coded C&C servers,0,cloak,"Once injected, the module initiates polling from one of",cloak
1192,NoActionName,this behaviour Snake’s traffic blend with the browser traffic,0,exfiltrate,this behaviour is to blend Snake’s traffic with the,exfiltrate
1193,NoActionName,bypassing the firewalls,0,used,"with the browser traffic, bypassing the firewalls, and keeping",used
1194,NoActionName,keeping a low profile,0,capture,"bypassing the firewalls, and keeping a low profile at",capture
1195,NoActionName,Snake rootkit stay unnoticed,0,connect,allows Snake rootkit to stay unnoticed. In order to,connect
1196,NoActionName,Snake rootkit Hiding a few DNS/HTTP requests among busy network traffic,0,connected,news website is open. Hiding a few DNS/HTTP requests,connected
1197,NoActionName,it The domain names of the C&C servers relies on,0,connects,the C&C servers it relies on are hard-coded in the,connects
1198,NoActionName,the malware resolves the domain name of its C&C,0,connecting,"above, the malware first resolves the domain name of",connecting
1199,NoActionName,"it expects the server to respond with a string 1, acknowledging it’s active",0,were disguised,"a file /D/pub.txt, and expects the server to respond",were disguised
1200,NoActionName,The command is encrypted,0,disguised,from C&C above (swim.onlinewebshop.net) is encrypted In order to decrypt,disguised
1201,NoActionName,it calculates and confirms a CRC32 checksum within the command,0,was used,"by Agent.BTZ. Next, it calculates and confirms a CRC32 checksum within",was used
1202,NoActionName,the malware decrypt it,0,be using,"encrypted. In order to decrypt it, the malware first",be using
1203,NoActionName,the malware applies the XOR mask to the bytes that start from offset 0x40,0,infecting,"it, the malware first applies the XOR mask to",infecting
1204,NoActionName,it decrypts the data by using the Number Theory Library (NTL),0,establishing and maintaining,"within the command, further decrypts the data by using",establishing and maintaining
1205,NoActionName,it makes sure the command is destined to the current host by matching the ID field in it,0,gathering,"Theory Library (NTL), and makes sure the command is destined",gathering
1206,NoActionName,the malware interprets the received command,0,gaining,"Once decrypted, the malware interprets the received command, as",gaining
